camis,dba,boro,building,street,zipcode,phone,cuisine type,latitude,longitude,current_grade
50086635,INSOMNIA COOKIES,Manhattan,17,W 125TH ST,10027.0,2674188629,13,40.806691545191,-73.942911804528,P
50086640,TAZA MKT,Brooklyn,220,36TH ST,11232.0,9174991070,4,40.656053620103,-74.007334290742,A
50086642,MI TEA,Manhattan,101,MACDOUGAL ST,10012.0,2123803998,65,40.729547887394,-74.000876759621,A
50086643,GOLDEN CITY RESTAURANT,Bronx,2324,ARTHUR AVE,10458.0,7185625885,61,40.853927471915,-73.88895216415901,B
50086646,VIDA FIT,Queens,9910,NORTHERN BLVD,11368.0,7189130460,65,40.757236704168,-73.869275768077,A
50086651,THY'S NOODLES,Manhattan,97,LEXINGTON AVE,10016.0,9173883677,61,40.741834902558,-73.982746651022,A
50086652,NEW YEE LI RESTAURANT,Brooklyn,6619,FORT HAMILTON PKWY,11219.0,7188338378,61,40.629969745232,-74.010191925242,A
50086657,TJ'S TASTY CORNER 2,Brooklyn,1077,RUTLAND RD,11212.0,3472203986,31,40.664101167635,-73.924182715269,A
50086658,LIL' DUDES PIZZERIA,Bronx,2539,WEBSTER AVE,10458.0,3477817385,32,40.861938617136005,-73.89105728823002,B
50086659,TASTY PICKS II,Bronx,89,E GUN HILL RD,10467.0,7182312230,80,40.881700258024004,-73.87964410776,-2
50086660,Rowe's Restaurant,Brooklyn,4122,AVENUE D,11203.0,7184218898,31,40.641604866013,-73.937713512598,-2
50086667,JJ'S ASIAN FUSION,Queens,3705,31ST AVE,11103.0,7186268888,23,40.762005979023,-73.91853696928,P
50086668,THE WAGNER HOTEL,Manhattan,2,WEST ST,10004.0,2123440801,42,40.705516169785,-74.017110462715,A
50086669,BALANCERO,Queens,3095,37TH ST,11103.0,6468269920,33,40.762521826494996,-73.91830169508799,A
50086672,SATHI,Manhattan,216,3RD AVE,10003.0,2122603700,4,40.736131616300995,-73.985118866917,A
50086674,HUI TEA,Manhattan,240A,CANAL ST,10013.0,9172658697,33,40.718066531415,-74.000050504165,A
50086679,CHIPOTLE MEXICAN GRILL #3309,Brooklyn,474,FULTON ST,11201.0,7188520617,24,40.690109927668,-73.984022159599,A
50086681,CAMPESINO DOMINICANO RESTAURANT,Bronx,1987,UNIVERSITY AVE,10453.0,9177377798,56,40.854545458314,-73.91157662174,A
50086682,DACKS CUISINE,Bronx,1785,NEREID AVE,10466.0,3478998484,31,40.898176168869,-73.85096186233599,A
50086684,12TH ST. ALE HOUSE,Manhattan,192,2ND AVE,10003.0,2122532323,54,40.731287180283,-73.985697258364,A
50086686,GERTIE,Brooklyn,58,MARCY AVE,11211.0,7186360902,42,40.71235972657,-73.955419474727,A
50086687,6915 BEST BAKERY,Brooklyn,6915,18TH AVE,11204.0,3473746995,13,40.61667422869,-73.99264123721,A
50086688,FITRITION,Queens,3255,FRANCIS LEWIS BLVD,11358.0,9172852082,65,40.767962769821,-73.791058558426,A
50086697,TRATTORIA TOSCANA,Staten Island,4200,HYLAN BLVD,10308.0,7186036009,44,40.537561677123,-74.150144791033,A
50086699,AROMA TRATTORIA,Manhattan,932,8TH AVE,10019.0,2127813008,44,40.765558003621,-73.983704357839,A
50086701,HUNKY DORY,Brooklyn,747,FRANKLIN AVE,11238.0,8323681505,42,40.673107355968,-73.957075273055,A
50086702,JUSTINO'S PIZZERIA,Manhattan,64,FULTON ST,10038.0,2124066200,55,40.708761649747,-74.005136275218,B
50086704,TOMIZ,Manhattan,18,E 41ST ST,10017.0,2127790740,23,40.752410100451996,-73.980448381945,P
50086706,HENRY,Brooklyn,433,7TH AVE,11215.0,7187888882,58,40.663518587577,-73.98437458362,A
50086713,ABUELA ANTONIA RESTAURANT,Brooklyn,225,ROCKAWAY AVE,11233.0,7184840013,24,40.674961047414996,-73.911047753035,-2
50086714,BLACK PRESS COFFEE,Manhattan,274,COLUMBUS AVE,10023.0,9172615962,33,40.777886580684,-73.97845499129599,A
50086715,JUJU CAFE & DELI,Brooklyn,143,SMITH ST,11201.0,3477582811,60,40.686940417396,-73.990304138432,A
50086717,THREE OWLS MARKET,Manhattan,800,WASHINGTON ST,10014.0,9178104891,42,40.738844121535,-74.00810845598002,A
50086722,CHARLEYS PHILLY STEAKS,Queens,3011,STRATTON ST,11354.0,7188862122,69,40.769782418109,-73.83475864497,A
50086724,MADE IN NEW YORK PIZZA,Manhattan,421,AMSTERDAM AVE,10024.0,6464846200,55,40.783957833302004,-73.977712759219,A
50086726,LA CASA DE JULIA,Queens,6409,ROOSEVELT AVE,11377.0,3478080627,24,40.745964524009,-73.89984420888099,A
50086729,CARVEL,Staten Island,3161,AMBOY RD,10306.0,3472686223,2,40.563656260163995,-74.132517811359,A
50086732,AGRA PALACE,Queens,11633,QUEENS BLVD,11375.0,7182618880,4,40.715966447988,-73.833334211638,B
50086736,WIN PARKWAY,Brooklyn,6812,BAY PKWY,11204.0,7182328008,61,40.611825991063,-73.983536733945,A
50086740,6 AVENUE CAFE,Brooklyn,610,50TH ST,11220.0,7189255268,61,40.643468782903,-74.007635587002,B
50086759,THE PHO 3,Manhattan,152,7TH AVE S,10014.0,9178221229,58,40.735163663672,-74.001919652598,A
50086764,EL CLUB VALLE RESTAURANT,Bronx,352,E GUN HILL RD,10467.0,6463292949,56,40.878758753846995,-73.87277868003001,A
50086766,SPICE BOWL,Queens,13620,38TH AVE,11354.0,9173531518,61,40.760954215526,-73.83027923695501,A
50086767,QUEENS FRIED CHICKEN,Queens,10911,FARMERS BLVD,11412.0,7185003278,71,40.70366894848,-73.766713854296,A
50086769,BIG'AZ PIZZA CAFE,Bronx,80,W FORDHAM RD,10468.0,9178918088,55,40.862730044298,-73.90446159416601,B
50086779,ATOMIC WINGS,Brooklyn,188,PARKSIDE AVE,11226.0,9177573750,71,40.655070193491994,-73.961346876328,P
50086783,STARBUCKS,Queens,TERMINAL B,LAGUARDIA AIRPORT,11369.0,6094330021,33,40.774414029772004,-73.877293351848,A
50086784,Aloha Sushi,Manhattan,330,E 53RD ST,10022.0,2129356092,5,40.756383973079,-73.96629426871701,A
50086788,CURRY & KEBAB,Bronx,3111,BAINBRIDGE AVE,10467.0,9176677360,1,40.874017407436,-73.87930009021,P
50086790,NIUDDO,Queens,4142,MAIN ST,11355.0,9176752891,61,40.757087646533996,-73.828971634313,A
50086791,MAX RESTAURANT,Manhattan,134,W BROADWAY,10013.0,9176220414,44,40.716759724808,-74.008253661066,-2
50086793,FISHERMAN'S COVE,Brooklyn,66,BROOKLYN TERMINAL MARKET,11236.0,7184444434,31,40.644299587691,-73.915301206347,A
50086796,CAFE (FLYING BUFFALO),Queens,2701,QUEENS PLZ N,11101.0,2125783393,42,40.750553984257,-73.939314798816,A
50086798,JOE COFFEE,Manhattan,00,GRAND CENTRAL TERMINAL,10017.0,9178251654,33,40.752513822619,-73.977304639681,A
50086801,DIG INN,Manhattan,709,LEXINGTON AVE,10022.0,6469053166,45,40.761207253748005,-73.968912523238,A
50086802,THE EGGLESS BAKERY & RESTAURANT,Queens,25114,HILLSIDE AVE,11426.0,7184702255,4,40.735600654036006,-73.716311227357,A
50086803,DIG INN,Manhattan,691,BROADWAY,10012.0,6469052751,42,40.728145182828,-73.994483386277,A
50086804,THE ROW HARLEM,Manhattan,2374,ADAM CLAYTON POWELL JR BLVD,12345.0,6467679582,42,40.817678290411,-73.941973837901,A
50086805,BROOKLYN BILLIARDS,Brooklyn,90,N 11TH ST,11249.0,7185992603,42,40.72142377506,-73.957588785077,A
50086808,HOLY SCHNITZEL,Manhattan,654,AMSTERDAM AVE,10025.0,2123624659,18,40.791400423858,-73.972311171047,A
50086810,GREG SHIA,Queens,14734B,NORTHERN BLVD,11354.0,7188888817,36,40.765161282289,-73.819070229007,A
50086811,MOGETEE,Manhattan,589,8TH AVE,10018.0,9178618181,33,40.755147963523,-73.99131925766599,A
50086813,HILLS KITCHEN,Brooklyn,252,KNICKERBOCKER AVE,11237.0,9294808775,37,40.702599957665,-73.925044019322,A
50086817,FAMOUS NEW YORK PIZZA,Staten Island,430,JERSEY ST,10301.0,7189839764,55,40.637699270847,-74.087176509458,A
50086823,FORMA PASTA FACTORY,Brooklyn,14,BEDFORD AVE,11222.0,7183492009,32,40.723683023266,-73.951436134798,A
50086824,MIJU,Queens,4190,BOWNE ST,11355.0,9175631499,13,40.757429057436,-73.822441010438,-2
50086825,ZAM ZAM HALAL,Bronx,633,E 169TH ST,10456.0,7186787879,42,40.831467558546,-73.901279699636,A
50086826,SAL'S PIZZERIA,Brooklyn,544,LORIMER ST,11211.0,7185997032,55,40.713161360834,-73.94920738220999,A
50086827,UTEPIA TEA,Manhattan,167,CANAL ST,10013.0,9178655828,33,40.716584319876,-73.997096075351,A
50086829,GOLD ROOM BK,Brooklyn,429,ROGERS AVE,11225.0,9175495564,62,40.662050067502996,-73.953676257979,P
50086832,FAMILIARS VEGAN COFFEE SHOP,Brooklyn,94,RALPH AVE,11221.0,3472952574,33,40.686764334264005,-73.923493391104,A
50086844,GREAT EAST CHINESE CUISINE,Queens,2930A,UNION ST,11354.0,7188862060,61,40.77145563647,-73.826580644082,A
50086847,MACAO IMPERIAL TEA,Manhattan,173,HESTER ST,10013.0,6467564051,33,40.71780299203,-73.99690843589501,A
50086852,EL GRAN CHIMI DELI & GRILL,Queens,9466B,CORONA AVE,11373.0,3478134192,3,40.742286193006,-73.869467609694,A
50086854,CROSSFIT SPOT,Manhattan,55,AMSTERDAM AVE,10023.0,6463303791,65,40.772351600677,-73.986183028594,A
50086856,LAO FU ZHOU,Queens,8311,BROADWAY,11373.0,7186996688,61,40.740916830656,-73.879765884167,A
50086860,THE JIN,Manhattan,856,10TH AVE,10019.0,2122233488,36,40.768635495238,-73.988891445118,A
50086865,Oli.Vine,Queens,3603,DITMARS BLVD,11105.0,9178327008,11,40.77427537113,-73.908065897742,A
50086866,DONUT WORLD,Staten Island,11A,HOLDEN BLVD,10314.0,9174772777,77,40.604514061397,-74.12118314835999,A
50086872,GREAT HOP'S KITCHEN,Queens,10969,FRANCIS LEWIS BLVD,11429.0,7187403137,61,40.706957192162,-73.751048570721,A
50086875,COOKUNITY,Brooklyn,630,FLUSHING AVE,11206.0,9292573793,64,40.699955930335996,-73.948449306538,-2
50086878,TWO BRIDGE'S DINER,Manhattan,89,CANAL ST,10002.0,2129252963,42,40.715395689333,-73.993528512347,B
50086879,BENNY'S CHAO KING RESTAURANT,Manhattan,906,COLUMBUS AVE,10025.0,2128643790,61,40.798161077847,-73.963668927959,A
50086881,SMASHBURGER #1712,Brooklyn,528,GATEWAY DR,11239.0,7188356900,74,40.652594996592,-73.87673262482299,A
50086887,JADE ASIAN BISTRO,Queens,24930,HORACE HARDING EXPY,11362.0,3478055002,61,40.760581124705,-73.731246332016,P
50086888,CAFECITO TO GO,Brooklyn,100,HENRY ST,11201.0,9173598566,33,40.697746778363,-73.99288830416799,A
50086891,YONG TAI BAKERY,Brooklyn,6301,8TH AVE,11220.0,6464090834,61,40.633699790614,-74.011406661665,A
50086892,FLAVA CUISINE,Bronx,920A,E 233RD ST,10466.0,3478998468,31,40.891325151291,-73.850814522045,P
50086894,CAFE ZAIYA,Manhattan,1073,AVENUE OF THE AMERICAS,10018.0,2127790740,23,40.753936842833,-73.984775591266,A
50086895,FLAMING PEPPER KITCHEN,Brooklyn,7002,FORT HAMILTON PKWY,11228.0,7183335448,61,40.628127713224,-74.012983627048,A
50086905,KENNEDY FRIED CHICKEN,Queens,13447,SPRINGFIELD BLVD,11413.0,7188493286,4,40.679032683701,-73.754019457561,B
50086906,KEEP IT HALAL,Brooklyn,1162,CONEY ISLAND AVE,11230.0,7189424666,55,40.629237794807,-73.96603449435099,A
50086930,Ian's Kitchen,Queens,4017,150TH ST,11354.0,3477324256,36,40.763254163059,-73.814223717066,A
50086932,GLOWJOE CAFE,Queens,21235,42ND AVE,11361.0,9173759738,33,40.762481128386,-73.772127631575,A
50086933,Mochiron Izakaya,Queens,3418,30TH AVE,11103.0,3474042577,23,40.765651184351,-73.918770755414,A
50086938,JAGERHAUS GASTROPUB,Queens,1516,149TH ST,11357.0,7187673486,63,40.786670233501,-73.816249001249,A
50086939,EL VALLE RESTAURANT,Bronx,69,FEATHERBED LN,10452.0,3474981171,3,40.846395039647,-73.917197090363,A
50086940,LA BARRICA BAR & GRILL,Queens,7917,ATLANTIC AVE,11421.0,3476155052,3,40.684772894416,-73.860692732503,A
50086941,BEST WOK NO 1,Brooklyn,3411A,AVENUE H,-2.0,7184349785,61,0.0,0.0,A
50086944,RIO CONVENIENCE STORE,Brooklyn,3715,14TH AVE,11218.0,7184363700,80,40.640344210924,-73.982974774483,A
50086945,GRACE CARIBBEAN CUISINE,Brooklyn,2026,NOSTRAND AVE,11210.0,3474351034,31,40.635813007895,-73.947980219288,A
50086946,NEW KITCHEN,Queens,13621,ROOSEVELT AVE,11354.0,9292007988,61,40.759791642744005,-73.829242612573,A
50086948,ARTISTIC PIZZA,Manhattan,123,W 3RD ST,10012.0,9172615435,55,40.730643050811,-74.000552042943,A
50086949,ZONI CAFE,Manhattan,22,W 34TH ST,10001.0,2127369000,33,40.74916939058,-73.986339438769,A
50086953,FUEL JUICE BAR,Brooklyn,284,BROADWAY,11211.0,9294073935,60,40.70863349659,-73.95853114859399,A
50086955,Mario's Pizza,Brooklyn,1381,65TH ST,11219.0,7182325440,55,40.625024098939,-73.999927952159,A
50086956,MCDONALD'S,Manhattan,102,1ST AVE,10009.0,5082081825,74,40.726522310707004,-73.986051859151,A
50086963,TAILFEATHER,Brooklyn,581,MYRTLE AVE,11205.0,6468536970,42,40.694037626792,-73.960880643764,A
50086965,GINO'S PIZZERIA,Queens,3963,61ST ST,11377.0,3474482316,32,40.745415920819,-73.903453966063,A
50086967,Kennedy Fried Chicken,Bronx,1029,E 167TH ST,10459.0,9292729858,71,40.826759523972996,-73.888408702085,A
50086969,-2,Brooklyn,294,NOSTRAND AVE,11216.0,7188098719,64,40.689667081719,-73.951439369895,-2
50086971,KENNEDY FRIED CHICKEN & PIZZA,Bronx,647,E TREMONT AVE,10457.0,9176318300,42,40.845932375443,-73.892167924569,A
50086972,KENNEDY FRIED CHICKEN,Bronx,667,E 187TH ST,10458.0,9178012727,64,40.854665416696,-73.885755372789,A
50086974,-2,Manhattan,225,BOWERY,10002.0,2257730440,64,40.722002336836,-73.99337634687,-2
50086976,MCDONALD'S CORPORATION,Manhattan,39,UNION SQ W,10003.0,2126459009,42,40.736897977495,-73.990502523184,-2
50086978,CITY ISLAND SEAFOOD SHACK,Bronx,2049,WILLIAMSBRIDGE RD,10461.0,9293713252,5,40.854798005827,-73.854880377759,A
50086980,THE BREAD FACTORY CAFE - GIO'S PIZZA,Manhattan,935,8TH AVE,10019.0,2125862221,42,40.765621129956,-73.983682682178,-2
50086981,HOT PEPPERS,Queens,7833,SPRINGFIELD BLVD,11364.0,3476767566,24,40.736850783793,-73.747378491032,A
50086984,RUBY'S VINTAGE HARLEM,Manhattan,2340,7TH AVE,10030.0,2122341833,64,40.816643901416995,-73.942729819579,-2
50086989,LUFTHANSA,Queens,1,CENTRAL TERMINAL JFK,11430.0,9174550249,42,40.648312826068,-73.788281497594,A
50086990,CAFE GOSSIP,Brooklyn,1977,86TH ST,11214.0,7189754688,42,40.604847176204,-73.998642310221,A
50086991,HIGH TEA HOUSE,Brooklyn,2349,86TH ST,11214.0,9292673268,65,40.599870485275,-73.990417659985,A
50086994,WING STOP,Brooklyn,284,BROADWAY,11211.0,9292079464,71,40.70863349659,-73.95853114859399,-2
50086996,OBAAPA AFRICAN & CARIBBEAN RESTAURANT,Bronx,2364,JEROME AVE,10468.0,7182201300,37,40.860269303452,-73.902719008079,P
50086998,RIB SHACK,Queens,15706,LINDEN BLVD,11434.0,7186597000,62,40.687772709469,-73.790236273549,A
50087014,MCDONALD'S,Manhattan,336,E 23RD ST,10010.0,2122285529,42,40.737437324589,-73.979879042014,A
50087016,MCDONALD'S,Manhattan,686,6TH AVE,10010.0,2126040621,42,40.741962273235,-73.993471790834,A
50087020,MCDONALD'S,Queens,3146,21ST ST,11106.0,5082081825,42,40.766268357531,-73.930722917078,-2
50087023,MCDONALD'S CORPORATION,Queens,3255,31ST ST,11106.0,5082081825,42,40.761536008048,-73.925717448879,P
50087025,BECO,Brooklyn,45,RICHARDSON ST,11211.0,7185991645,22,40.718250765872,-73.950588749846,-2
50087027,EMMA'S TORCH CAFE (Inside Library),Brooklyn,10,GRAND ARMY PLZ,11238.0,7178083694,42,40.672825763738,-73.9690692375,A
50087028,FIASCHETTERIA PISTOIA,Manhattan,114,CHRISTOPHER ST,10014.0,6466092911,44,40.733192808056,-74.005477342338,A
50087029,FUYU RAMEN,Queens,4617,QUEENS BLVD,11104.0,7187862200,23,40.743127446652004,-73.918448268631,A
50087030,GINGER AND LEMONGRASS,Queens,1253,150TH ST,11357.0,3477324720,48,40.789628383597005,-73.81411011421899,B
50087031,MCDONALD'S,Manhattan,429,7TH AVE,10001.0,2127367890,42,40.75066573311,-73.99084342794501,A
50087032,NAIDRE'S CAFE & BAKERY,Brooklyn,384,7TH AVE,11215.0,7189657585,33,40.665305229634,-73.98291431022,A
50087034,DOKDOYA,Queens,16129,CROCHERON AVE,11358.0,9175635742,36,40.762559716695,-73.80430213410902,A
50087035,ZOKU SUSHI,Manhattan,42 1/2,SAINT MARKS PLACE,10003.0,9174095567,48,-2.0,-2.0,P
50087039,BAR CULACCINO,Manhattan,235,W 56TH ST,10019.0,2125108356,44,40.765604459847005,-73.982321706774,-2
50087043,OUT OF OFFICE COFFEE,Brooklyn,322,ROEBLING ST,11211.0,7184074140,33,40.708730402174,-73.96091887807201,-2
50087044,CHESKA'S,Manhattan,56,GREAT JONES ST,10012.0,3478061295,55,40.726586022192,-73.992185281432,A
50087052,KOKO SEAFOOD SALAD & GRILL,Manhattan,92,NAGLE AVE,10040.0,9172658878,56,40.860518283043,-73.927688820366,C
50087057,WINGS & SEAFOOD,Queens,785,FAIRVIEW AVE,11385.0,7183662121,42,40.704825614326,-73.902654578585,A
50087061,EARNEST TEA CAFE,Brooklyn,6008,8TH AVE,11220.0,3474575888,33,40.635371521078,-74.009691942983,A
50087062,MR. Q'S GOURMET,Brooklyn,5824,8TH AVE,11220.0,9178530247,61,40.636453054622,-74.008571564118,A
50087064,POPEYES,Brooklyn,3017,MERMAID AVE,11224.0,7188725772,71,40.575307730952,-73.99672067300101,A
50087066,FRYER TO THE BUYER,Brooklyn,4702,CHURCH AVE,11203.0,7189401926,31,40.651596036425,-73.933138092055,-2
50087067,CHAWLAS^2,Queens,13119,ROCKAWAY BLVD,11420.0,7188801766,4,40.674866156113,-73.807091230063,A
50087083,PHILIPPE BY PHILIPPE CHOW,Manhattan,355,W 16TH ST,10011.0,212885400_,61,40.741726367976,-74.003081852298,A
50087090,MCDONALD'S,Manhattan,151,W 34TH ST,10001.0,9173875436,74,40.750509164766996,-73.989479170444,A
50087091,MCDONALD'S,Manhattan,972,6TH AVE,10018.0,2122792922,74,40.750882195217,-73.986974309656,A
50087092,DASILVA'S PIZZA,Queens,16053,ROCKAWAY BLVD,11434.0,7189786300,32,40.663420691679,-73.776998181433,A
50087095,MCDONALD'S,Manhattan,208,VARICK ST,10014.0,2122069991,74,40.728677678093,-74.005289352905,A
50087099,MCDONALD'S,Manhattan,220,W 42ND ST,10036.0,2128401073,42,40.756404749306995,-73.987857559104,P
50087102,MCDONALD'S,Manhattan,556,7TH AVE,10018.0,5082081825,42,40.754606946607,-73.987998655727,A
50087103,MOON CAFE,Queens,13706,NORTHERN BLVD,11354.0,3477320329,33,40.763192185405,-73.830948563572,A
50087104,WE GOT COMPANY,Brooklyn,441,METROPOLITAN AVE,11211.0,7187551177,42,40.714071857404,-73.953888862279,A
50087106,MI FUTURO BAKERY,Bronx,34,W 183RD ST,10453.0,7186846016,13,40.858800216204,-73.90521920310799,P
50087107,BAGEL POINT,Brooklyn,87,NORMAN AVE,11222.0,7183831600,57,40.725365783731,-73.951954432403,P
50087108,MCDONALD'S,Manhattan,1286,1ST AVE,10021.0,5082081825,42,40.765951965357,-73.95733649774701,A
50087109,MCDONALD'S,Manhattan,688,8TH AVE,10036.0,2122213863,74,40.758210921701,-73.98905923301,A
50087110,PAPA JOHN'S PIZZA,Queens,5542,METROPOLITAN AVE,11385.0,5165743314,55,40.712981783709004,-73.907732332549,A
50087112,MAESTRO PASTA,Manhattan,45,JOHN ST,10038.0,6467587133,44,40.709233586112,-74.00800023835002,A
50087117,DELL'ANIMA,Manhattan,600,11TH AVE,10036.0,2123666633,44,40.76245205893,-73.997122946666,A
50087121,BERTI RESTAURANT & LOUNGE CORP,Manhattan,524,W 207TH ST,10034.0,6468611180,64,40.865222896413,-73.919642912657,-2
50087122,IKKO,Bronx,3938,E TREMONT AVE,10465.0,3476215052,48,40.821266028783995,-73.81855940458101,A
50087123,POPEYES,Bronx,4399,WHITE PLAINS RD,10466.0,7186531100,71,40.898268465932,-73.854448696469,A
50087131,VICTORIA G'S PIZZERIA,Queens,8905,METROPOLITAN AVE,11374.0,7186852250,55,40.712156078862,-73.861771526048,C
50087135,L'ARGOT,Manhattan,142,HAMILTON PL,10031.0,6468580312,12,40.82429900582,-73.948565786336,A
50087137,BABYDUDES,Brooklyn,715,NOSTRAND AVE,11216.0,3472407531,33,40.672846569145,-73.950207944095,A
50087139,KENNEDY FRIED CHICKEN,Brooklyn,1676,NOSTRAND AVE,11226.0,3476495981,71,40.645387267862,-73.949003325972,C
50087151,ALPHABET 99 CENTS FRESH PIZZA,Manhattan,20,AVENUE A,10009.0,6464788810,55,40.722847044019,-73.98585420781001,P
50087162,AJO & OREGANO RESTAURANT,Bronx,621,CRESCENT AVE,10458.0,3479189638,3,40.853805255066,-73.887463057501,P
50087174,PAPA JOHN'S,Manhattan,4117,BROADWAY,10033.0,2127957272,55,40.845321615242,-73.938714771609,A
50087175,GREEN BLEND,Manhattan,387,8TH AVE,10001.0,3475300826,69,40.749238739137,-73.995618510276,A
50087176,K & L DAIRY FARM,Queens,7601,37TH AVE,11372.0,2015752557,80,40.749177636564,-73.88976626610601,A
50087177,IL DIVO,Manhattan,1347,2ND AVE,10021.0,6464764210,44,40.768022097668,-73.958941686416,A
50087178,TASTE NY,Queens,1,JFK INTL AIRPORT BLVD,11430.0,6464508644,60,40.648312826068,-73.788281497594,A
50087179,-2,Queens,7004,ROOSEVELT AVE,11372.0,7189300886,64,40.746421630173,-73.895346724788,-2
50087180,PIZZA PUB,Queens,1,JFK INTL AIRPORT BLVD,11430.0,6463895712,55,40.648312826068,-73.788281497594,-2
50087188,ANDA CAFE,Brooklyn,525,MYRTLE AVE,11205.0,7185763047,33,40.693676224955,-73.96363953532,P
50087189,XUN YU SI KAO QUEENS,Queens,13515,37TH AVE,11354.0,3478202550,61,40.76109723299,-73.832343669087,A
50087195,JUST TASTE IT,Queens,261,BEACH 20TH ST,11691.0,9174380995,62,40.596422966153,-73.754162918486,A
50087197,EIGHTYNINTY TAIWANESE FOOD,Queens,1456,COLLEGE POINT BLVD,11356.0,9293748090,48,40.784657905821,-73.84580034250901,P
50087200,XIAO MIAN #19,Queens,13620,ROOSEVELT AVE,11354.0,7185302889,61,40.759777908235,-73.829235428489,A
50087201,NO. 1 CHINESE RESTAURANT,Brooklyn,2319,AVENUE U,11229.0,7187699750,61,40.599730191237995,-73.94826411259,A
50087202,WAH LUNG KITCHEN,Queens,2111,21ST AVE,11105.0,7182780390,61,40.782080790833994,-73.914301977285,A
50087203,ANNIE'S KITCHEN,Queens,7224,MAIN ST,11367.0,3474011252,61,40.72587363869,-73.821435833313,P
50087206,SMØR,Manhattan,441,E 12TH ST,10009.0,6464788391,9,40.729483391443,-73.982273597274,A
50087212,MOTHER'S FAMOUS CRUST,Brooklyn,4809,CHURCH AVE,11203.0,3474892134,31,40.651655828245,-73.932128957638,A
50087216,BUUNNI COFFEE,Manhattan,4961,BROADWAY,10034.0,9174727801,33,40.867973535584,-73.920246997645,A
50087217,-2,Brooklyn,717,FRANKLIN AVE,11238.0,5104284081,64,40.67394988705,-73.956768299852,-2
50087218,POPEYES,Brooklyn,760,NEW LOTS AVE,11207.0,7184271387,71,40.666412894977,-73.882596971056,A
50087219,QUICK N FRESH,Queens,323,WYCKOFF AVE,11385.0,7183664100,4,40.699820887384,-73.911577062053,A
50087220,LA CASA DE FRIDA,Bronx,307,E 204TH ST,10467.0,9145486310,24,40.872869210299,-73.878445220196,A
50087224,BEST YUMMY,Queens,16057,ROCKAWAY BLVD,11434.0,7185252828,61,40.663393201897996,-73.776976646786,A
50087225,CHUBBY BURGERS & CHICKEN,Queens,3005,36TH AVE,11106.0,7183924071,71,40.756892068051,-73.930404237104,A
50087226,MCDONALDS,Bronx,86,E 167TH ST,10452.0,7325159898,74,40.8351955943,-73.919773279133,A
50087227,MI CASA LATINA,Manhattan,250,E 14TH ST,10003.0,6468583964,3,40.732799589307,-73.98605054010801,A
50087228,SUSHI BY M,Manhattan,75,E 4TH ST,10003.0,9176509052,23,40.726536467424005,-73.990240628826,A
